time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1975-05-02,14.7,9.7,21.9,0.0,0.0,178.1,22.1,,1018.7,726.0
1975-05-03,13.2,8.6,17.5,0.0,0.0,200.5,20.2,,,474.0
1975-05-04,11.4,4.1,17.5,0.0,0.0,,9.2,,1016.1,786.0
1975-05-05,13.8,6.4,21.4,0.0,0.0,,9.3,,1016.5,834.0
1975-05-06,16.3,9.1,23.6,0.0,0.0,193.1,8.7,,1016.2,840.0
1975-05-07,17.0,9.7,25.3,0.0,0.0,181.6,9.7,,1014.5,840.0
1975-05-08,17.6,10.3,26.9,0.0,0.0,174.7,11.7,,1012.7,816.0
1975-05-09,16.9,10.3,26.9,0.0,0.0,165.9,14.0,,,756.0
1975-05-10,18.1,10.8,26.4,0.0,0.0,198.2,13.6,,1017.8,768.0
1975-05-11,19.1,11.9,27.5,0.0,0.0,297.3,11.8,,1018.9,828.0
1975-05-12,22.4,10.3,33.0,0.0,0.0,,7.1,,1012.0,852.0
1975-05-13,24.9,16.4,34.1,0.0,0.0,,7.5,,,852.0
1975-05-14,15.5,11.9,20.3,0.0,0.0,183.1,25.6,,1014.4,828.0
1975-05-15,16.0,9.7,23.6,0.0,0.0,159.2,12.8,,1013.4,858.0
1975-05-16,20.1,11.4,30.3,0.0,0.0,,7.9,,1008.7,858.0
1975-05-17,23.4,14.7,31.9,0.0,0.0,,6.9,,1010.3,858.0
1975-05-18,24.4,17.5,34.1,0.0,0.0,,8.6,,1011.7,864.0
1975-05-19,20.5,14.1,28.0,0.0,0.0,178.0,15.6,,,864.0
1975-05-20,16.6,11.4,22.5,0.0,0.0,331.4,25.8,,1009.5,828.0
1975-05-21,19.1,7.5,28.0,0.0,0.0,304.8,10.1,,1012.4,756.0
1975-05-22,20.6,13.0,28.6,0.0,0.0,,11.0,,,792.0
1975-05-23,22.7,14.1,30.3,0.0,0.0,,4.0,,1014.7,870.0
1975-05-24,24.8,14.7,31.9,0.0,0.0,,6.7,,,870.0
1975-05-25,23.4,14.1,31.4,0.0,0.0,311.1,9.4,,1011.4,870.0
1975-05-26,25.1,15.8,34.1,0.0,0.0,,8.6,,1012.3,834.0
1975-05-27,24.7,16.9,33.0,0.0,0.0,322.4,12.6,,1011.6,876.0
1975-05-28,25.4,15.3,34.1,0.0,0.0,345.3,20.9,,1010.7,876.0
1975-05-29,27.2,16.4,36.4,0.0,0.0,348.4,13.9,,,876.0
1975-05-30,26.8,15.8,35.8,0.0,0.0,,7.9,,,882.0
1975-05-31,24.1,16.9,33.6,0.0,0.0,178.7,13.1,,,882.0
1975-06-01,20.4,13.0,29.7,0.0,0.0,177.8,15.3,,1011.2,774.0
1975-06-02,18.2,12.5,25.8,0.0,0.0,174.5,18.0,,1011.3,822.0
1975-06-03,23.2,12.5,34.1,0.0,0.0,,14.1,,1007.1,780.0
1975-06-04,28.1,18.6,37.5,0.0,0.0,323.5,13.7,,1005.7,822.0
1975-06-05,23.6,15.8,33.6,0.0,0.0,180.2,15.9,,1008.8,888.0
1975-06-06,21.0,14.1,29.7,0.0,0.0,175.3,18.2,,,888.0
1975-06-07,21.3,13.0,31.4,0.0,0.0,207.9,9.3,,1011.9,888.0
1975-06-08,25.7,14.1,35.3,0.0,0.0,,14.0,,,888.0
1975-06-09,27.2,15.8,36.9,0.0,0.0,,9.6,,1009.8,888.0
1975-06-10,27.8,16.4,38.0,0.0,0.0,,6.6,,1009.1,888.0
1975-06-11,22.6,15.8,30.3,0.0,0.0,172.0,14.7,,1011.3,816.0
1975-06-12,24.7,14.1,35.8,0.0,0.0,,7.1,,1012.4,888.0
1975-06-13,30.1,18.0,41.4,0.0,0.0,,6.1,,,888.0
1975-06-14,24.5,16.9,35.8,0.0,0.0,162.5,12.0,,1013.7,894.0
1975-06-15,20.5,14.7,27.5,0.0,0.0,171.2,20.2,,1012.9,894.0
1975-06-16,19.5,13.0,28.0,0.0,0.0,183.9,15.5,,1011.0,894.0
1975-06-17,20.7,14.1,29.1,0.0,0.0,178.7,14.6,,1006.6,600.0
1975-06-18,19.7,13.0,26.9,0.0,0.0,,11.2,,1006.1,894.0
1975-06-19,15.7,12.5,20.8,0.0,0.0,191.6,15.4,,,750.0
1975-06-20,19.0,11.4,28.6,0.0,0.0,154.8,10.3,,1015.9,894.0
1975-06-21,19.9,12.5,29.7,0.0,0.0,190.2,11.1,,1015.3,894.0
1975-06-22,21.0,12.5,31.9,0.0,0.0,185.4,11.2,,,750.0
1975-06-23,17.8,13.0,24.1,0.0,0.0,189.5,21.7,,1012.0,624.0
1975-06-24,17.0,13.0,22.5,0.0,0.0,219.0,13.7,,,780.0
1975-06-25,19.1,11.4,26.4,0.0,0.0,241.5,5.8,,1021.5,894.0
1975-06-26,22.2,13.6,30.8,0.0,0.0,198.4,7.2,,1015.6,894.0
1975-06-27,23.1,12.5,31.4,0.0,0.0,,9.9,,1013.5,894.0
1975-06-28,24.0,15.3,32.5,0.0,0.0,225.0,8.9,,1011.7,888.0
1975-06-29,23.7,16.9,31.9,0.0,0.0,182.9,14.2,,1012.9,888.0
1975-06-30,19.4,13.6,25.8,0.0,0.0,177.8,20.0,,1016.2,888.0
1975-07-01,18.5,12.5,26.4,0.0,0.0,182.8,15.0,,1016.8,888.0
1975-07-02,19.4,13.0,28.0,0.0,0.0,189.5,13.7,,1014.8,888.0
1975-07-03,18.7,13.6,25.8,0.0,0.0,199.2,16.7,,,756.0
1975-07-04,19.1,14.1,25.8,0.0,0.0,201.9,11.4,,1015.2,684.0
1975-07-05,22.6,14.1,31.4,0.0,0.0,,6.5,,1015.5,888.0
1975-07-06,24.9,16.4,34.1,0.0,0.0,187.4,8.8,,1013.2,888.0
1975-07-07,24.1,16.4,34.1,0.0,0.0,179.5,11.8,,1013.6,888.0
1975-07-08,25.1,16.4,35.3,0.0,0.0,181.6,9.3,,1011.7,882.0
1975-07-09,24.0,15.8,34.7,0.0,0.0,175.4,11.6,,1012.0,744.0
1975-07-10,25.9,18.0,36.4,0.0,0.0,181.9,9.5,,,750.0
1975-07-11,24.2,15.3,35.3,0.0,0.0,177.5,10.1,,1012.2,882.0
1975-07-12,24.2,16.4,34.1,0.0,0.0,169.1,12.2,,,882.0
1975-07-13,23.5,15.3,34.7,0.0,0.0,,9.6,,1006.5,882.0
1975-07-14,21.6,15.8,29.7,0.0,0.0,175.9,16.4,,,876.0
1975-07-15,19.1,16.9,23.0,1.0,0.0,170.8,14.2,,1011.8,486.0
1975-07-16,23.3,17.5,29.7,0.0,0.0,,6.9,,,708.0
1975-07-17,23.0,17.5,29.1,0.0,0.0,187.5,15.6,,1010.2,876.0
1975-07-18,19.8,14.7,26.9,0.0,0.0,191.2,17.3,,1013.9,816.0
1975-07-19,21.7,15.3,31.4,0.0,0.0,197.2,9.3,,1014.7,822.0
1975-07-20,22.6,15.8,31.9,0.0,0.0,184.2,13.2,,1014.1,870.0
1975-07-21,23.1,14.1,33.6,0.0,0.0,180.6,9.9,,,870.0
1975-07-22,27.2,17.5,36.9,0.0,0.0,181.3,6.2,,1011.5,864.0
1975-07-23,28.6,19.7,38.0,0.0,0.0,191.1,6.7,,1012.6,864.0
1975-07-24,29.8,19.7,39.7,0.0,0.0,,6.4,,1012.1,864.0
1975-07-25,32.1,20.8,41.4,0.0,0.0,224.3,7.0,,,864.0
1975-07-26,32.0,23.0,41.9,0.0,0.0,,6.8,,1007.3,858.0
1975-07-27,26.9,20.8,33.6,0.0,0.0,180.7,14.5,,1008.5,858.0
1975-07-28,22.1,15.8,29.7,0.0,0.0,181.1,19.6,,1008.8,858.0
1975-07-29,21.6,16.9,28.0,0.0,0.0,189.2,20.3,,1009.4,696.0
1975-07-30,21.9,13.6,30.3,0.0,0.0,,5.8,,1013.9,852.0
1975-07-31,24.8,14.1,33.0,0.0,0.0,,5.6,,1015.4,852.0
1975-08-01,27.2,19.1,35.3,0.0,0.0,,6.5,,1014.5,852.0
1975-08-02,29.6,20.3,39.1,0.0,0.0,,5.6,,1013.4,846.0
1975-08-03,30.0,20.8,38.6,0.0,0.0,282.2,7.5,,1010.5,846.0
1975-08-04,27.1,18.0,36.9,0.0,0.0,192.4,11.7,,1010.2,846.0
1975-08-05,24.1,16.4,34.7,0.0,0.0,184.7,14.2,,1010.2,738.0
1975-08-06,22.2,16.4,30.3,0.0,0.0,178.9,20.3,,1012.4,840.0
1975-08-07,23.4,11.9,33.6,0.0,0.0,356.8,11.0,,,840.0
1975-08-08,27.7,15.3,37.5,0.0,0.0,293.8,6.2,,1012.9,834.0
1975-08-09,27.4,19.1,36.4,0.0,0.0,176.2,7.9,,,834.0
1975-08-10,26.6,17.5,35.8,0.0,0.0,,5.6,,,834.0
1975-08-11,24.2,16.4,33.6,0.0,0.0,174.1,11.3,,,828.0
1975-08-12,21.6,13.6,31.4,0.0,0.0,165.0,12.7,,1011.9,828.0
1975-08-13,20.7,13.6,29.7,0.0,0.0,166.5,13.2,,1013.6,774.0
1975-08-14,20.9,13.0,30.8,0.0,0.0,168.2,11.7,,1014.3,822.0
1975-08-15,21.5,13.6,30.8,0.0,0.0,171.3,11.4,,1014.3,648.0
1975-08-16,20.4,13.6,29.1,0.0,0.0,167.8,12.6,,1014.7,816.0
1975-08-17,21.0,15.3,28.6,0.0,0.0,164.2,13.4,,,294.0
1975-08-18,18.2,16.9,21.4,5.8,0.0,149.1,11.5,,,0.0
1975-08-19,20.1,15.3,25.8,0.0,0.0,195.4,6.5,,1014.2,372.0
1975-08-20,23.3,15.3,31.4,0.0,0.0,,4.4,,1011.8,810.0
1975-08-21,24.3,19.7,30.8,0.0,0.0,,5.0,,1012.8,312.0
1975-08-22,25.3,15.3,33.0,0.0,0.0,,3.6,,1013.5,804.0
1975-08-23,26.3,19.7,34.1,0.0,0.0,170.7,12.2,,1013.3,804.0
1975-08-24,26.7,19.1,34.1,0.0,0.0,169.2,6.8,,1013.4,798.0
1975-08-25,26.0,19.1,34.1,0.0,0.0,175.8,11.9,,1010.9,798.0
1975-08-26,18.4,14.1,23.6,0.0,0.0,180.1,21.2,,1011.0,798.0
1975-08-27,18.5,14.7,23.6,0.0,0.0,177.8,15.9,,1014.8,546.0
1975-08-28,21.2,14.7,28.0,0.0,0.0,188.6,9.4,,,792.0
1975-08-29,21.8,14.7,29.7,0.0,0.0,193.9,8.7,,1017.9,792.0
1975-08-30,21.7,14.7,29.7,0.0,0.0,172.0,13.4,,1014.3,786.0
1975-08-31,21.2,14.1,29.7,0.0,0.0,155.1,12.1,,,786.0
1975-09-01,20.7,13.6,29.1,0.0,0.0,,9.3,,1011.8,780.0
1975-09-02,23.9,15.8,33.0,0.0,0.0,,5.7,,1011.6,780.0
1975-09-03,25.4,16.4,34.1,0.0,0.0,,5.3,,1011.4,774.0
1975-09-04,27.2,15.8,38.0,0.0,0.0,,3.5,,,774.0
1975-09-05,28.9,20.3,38.6,0.0,0.0,,5.5,,1012.6,774.0
1975-09-06,27.0,18.6,37.5,0.0,0.0,,6.2,,1010.7,768.0
1975-09-07,25.0,16.9,35.3,0.0,0.0,,8.2,,,768.0
1975-09-08,21.0,15.8,28.0,0.0,0.0,170.6,13.8,,1009.1,132.0
1975-09-09,24.6,19.1,31.9,0.0,0.0,,6.5,,1011.4,474.0
1975-09-10,19.6,15.8,25.8,0.0,0.0,,9.1,,1010.8,0.0
1975-09-11,22.0,15.3,30.8,0.0,0.0,181.8,7.5,,1008.7,696.0
1975-09-12,21.9,15.3,30.8,0.0,0.0,180.8,8.8,,1008.4,756.0
1975-09-13,20.8,14.1,29.7,0.0,0.0,168.9,12.0,,1008.7,756.0
1975-09-14,21.0,15.3,29.7,0.0,0.0,201.2,10.6,,1012.0,750.0
1975-09-15,21.5,15.3,30.3,0.0,0.0,176.5,11.5,,1014.5,750.0
1975-09-16,23.0,15.3,31.9,0.0,0.0,,6.0,,,744.0
1975-09-17,25.5,19.7,33.6,0.0,0.0,202.7,8.7,,1012.6,324.0
1975-09-18,22.3,16.9,30.8,0.0,0.0,178.5,12.7,,1012.7,462.0
1975-09-19,20.5,14.1,29.1,0.0,0.0,176.9,14.8,,1015.4,738.0
1975-09-20,22.9,14.7,31.9,0.0,0.0,,7.1,,1015.7,690.0
1975-09-21,24.1,17.5,32.5,0.0,0.0,188.8,6.7,,1014.2,474.0
1975-09-22,22.9,15.8,32.5,0.0,0.0,,7.2,,,732.0
1975-09-23,24.7,14.1,34.1,0.0,0.0,,2.9,,1016.5,714.0
1975-09-24,26.7,16.9,36.4,0.0,0.0,,1.7,,1015.0,726.0
1975-09-25,26.5,15.8,35.3,0.0,0.0,,1.4,,,726.0
1975-09-26,25.6,16.9,34.1,0.0,0.0,,4.1,,,720.0
1975-09-27,21.7,15.8,31.4,0.0,0.0,176.7,7.7,,1017.1,720.0
1975-09-28,20.1,13.0,29.1,0.0,0.0,,6.8,,,714.0
1975-09-29,22.1,12.5,30.8,0.0,0.0,,4.1,,,714.0
1975-09-30,22.6,14.1,31.4,0.0,0.0,,5.1,,,708.0
1975-10-01,20.1,13.0,28.6,0.0,0.0,182.7,8.8,,1015.7,708.0
1975-10-02,20.4,13.6,28.0,0.0,0.0,182.2,7.6,,1017.3,708.0
1975-10-03,22.1,15.3,30.8,0.0,0.0,175.7,7.0,,1018.1,252.0
1975-10-04,23.1,16.4,30.8,0.0,0.0,,3.3,,1018.2,702.0
1975-10-05,24.0,16.9,31.4,0.0,0.0,,8.0,,,696.0
1975-10-06,17.9,14.1,21.9,1.8,0.0,184.7,16.9,,,24.0
1975-10-07,15.0,9.7,19.7,0.0,0.0,,5.2,,1015.1,654.0
1975-10-08,15.2,9.1,20.8,0.0,0.0,,6.9,,1015.8,90.0
1975-10-09,14.3,12.5,18.6,13.2,0.0,,11.8,,1014.3,0.0
1975-10-10,15.1,13.0,17.5,5.6,0.0,168.4,20.1,,1014.2,66.0
1975-10-11,15.3,11.9,19.7,0.0,0.0,,5.8,,1014.1,270.0
1975-10-12,13.8,8.0,19.7,0.0,0.0,,4.1,,1016.5,438.0
1975-10-13,14.6,10.3,20.8,0.0,0.0,,4.2,,1021.9,678.0
1975-10-14,16.1,9.1,23.6,0.0,0.0,,1.5,,1022.2,678.0
1975-10-15,17.3,11.4,24.7,0.0,0.0,,2.3,,1020.4,564.0
1975-10-16,18.2,9.7,25.8,0.0,0.0,,1.4,,1017.9,672.0
1975-10-17,18.3,13.0,25.3,0.0,0.0,,5.1,,1014.5,282.0
1975-10-18,18.0,13.0,24.7,0.0,0.0,,7.9,,,456.0
1975-10-19,18.2,10.8,26.4,0.0,0.0,,1.6,,1014.3,666.0
1975-10-20,19.6,13.6,27.5,0.0,0.0,,5.1,,1013.9,660.0
1975-10-21,18.1,13.6,25.8,0.0,0.0,165.5,13.5,,1015.1,600.0
1975-10-22,14.3,9.1,19.1,0.0,0.0,312.7,11.5,,,660.0
1975-10-23,11.8,5.8,19.7,0.0,0.0,341.3,18.4,,,654.0
1975-10-24,11.2,3.0,18.0,0.0,0.0,,5.2,,1020.1,504.0
1975-10-25,12.6,9.1,16.9,2.3,0.0,151.1,12.1,,,0.0
1975-10-26,13.5,10.8,16.9,7.1,0.0,165.5,23.9,,1013.7,0.0
1975-10-27,12.5,8.0,17.5,0.0,0.0,,6.4,,1018.5,648.0
1975-10-28,11.4,3.6,17.5,0.0,0.0,,2.0,,,642.0
1975-10-29,12.8,4.7,19.1,10.4,0.0,,5.4,,1019.2,642.0
1975-10-30,13.5,10.3,16.4,11.2,0.0,100.4,12.4,,1016.8,450.0
1975-10-31,13.5,8.0,20.8,0.0,0.0,344.0,10.8,,1019.7,636.0
1975-11-01,13.5,6.4,19.1,0.0,0.0,,1.1,,,636.0
1975-11-02,13.6,6.4,21.4,0.0,0.0,,1.2,,,600.0
1975-11-03,15.2,7.5,22.5,0.0,0.0,,1.5,,1020.6,570.0
1975-11-04,15.3,9.1,22.5,0.0,0.0,,0.3,,1016.8,630.0
1975-11-05,14.3,10.8,18.6,0.0,0.0,149.3,10.1,,1014.9,546.0
1975-11-06,14.1,10.8,18.6,0.0,0.0,155.6,9.3,,1021.1,606.0
1975-11-07,13.6,11.4,15.8,0.0,0.0,,8.7,,,456.0
1975-11-08,10.9,5.8,16.4,0.0,0.0,313.9,6.9,,,588.0
1975-11-09,9.3,3.0,13.6,1.5,0.0,,7.1,,,504.0
1975-11-10,11.5,6.4,16.4,0.3,0.0,,10.8,,,576.0
1975-11-11,8.4,1.4,16.4,0.0,0.0,325.4,7.1,,,612.0
1975-11-12,10.2,2.5,18.0,0.0,0.0,,2.5,,,612.0
1975-11-13,11.7,4.1,20.3,0.0,0.0,,1.1,,1020.4,612.0
1975-11-14,12.3,8.0,16.4,0.0,0.0,,3.5,,1019.5,522.0
1975-11-15,13.6,11.9,16.9,4.3,0.0,145.9,8.1,,1019.3,420.0
1975-11-16,12.2,6.4,14.7,0.5,0.0,,6.4,,1018.4,462.0
1975-11-17,8.2,2.5,14.7,0.0,0.0,340.8,22.6,,1018.7,600.0
1975-11-18,7.8,2.5,13.6,0.0,0.0,318.0,23.7,,1020.3,600.0
1975-11-19,7.4,-0.3,12.5,0.0,0.0,,4.6,,1024.7,462.0
1975-11-20,9.3,3.6,13.0,0.8,0.0,,9.6,,1024.5,432.0
1975-11-21,6.2,1.9,11.9,0.0,0.0,,5.6,,1023.4,552.0
1975-11-22,6.8,1.9,13.0,0.0,0.0,,4.0,,1026.5,552.0
1975-11-23,9.2,1.4,16.9,0.0,0.0,,3.9,,1028.8,594.0
1975-11-24,10.6,3.0,18.0,0.0,0.0,,0.9,,1027.7,594.0
1975-11-25,13.3,4.7,22.5,0.0,0.0,,17.1,,,564.0
1975-11-26,10.6,6.4,14.1,0.0,0.0,,15.2,,,360.0
1975-11-27,8.7,5.3,11.4,0.0,0.0,,6.5,,1003.2,378.0
1975-11-28,6.9,1.4,12.5,0.0,0.0,,12.5,,1003.9,552.0
1975-11-29,5.9,0.3,11.4,0.0,0.0,,13.1,,1020.3,558.0
1975-11-30,9.6,6.4,13.6,0.0,0.0,,11.1,,1031.6,498.0
1975-12-01,10.0,3.6,15.8,0.0,0.0,,5.2,,1030.6,582.0
1975-12-02,10.6,4.1,15.8,0.0,0.0,,2.3,,,582.0
1975-12-03,9.3,1.9,15.8,0.0,0.0,,1.3,,1017.6,534.0
1975-12-04,12.2,7.5,16.9,0.5,0.0,,14.0,,1017.5,510.0
1975-12-05,13.5,10.8,16.4,0.3,0.0,,3.6,,1020.8,360.0
1975-12-06,9.6,4.1,17.5,0.0,0.0,,2.9,,,504.0
1975-12-07,7.8,3.0,14.1,0.0,0.0,,1.1,,1026.2,492.0
1975-12-08,6.6,1.9,10.3,0.0,0.0,,1.2,,1022.4,402.0
1975-12-09,6.8,5.3,8.6,0.0,0.0,,1.1,,1017.6,288.0
1975-12-10,6.8,5.8,7.5,0.0,0.0,,0.0,,1015.6,288.0
1975-12-11,7.5,6.4,8.6,0.5,0.0,,10.7,,,66.0
1975-12-12,8.5,4.7,13.0,0.5,0.0,299.9,12.7,,1011.7,372.0
1975-12-13,6.5,1.4,12.5,0.0,0.0,,11.6,,1015.9,492.0
1975-12-14,5.6,0.8,11.9,0.0,0.0,,11.0,,1028.0,570.0
1975-12-15,5.4,-0.3,13.0,0.0,0.0,,3.5,,1029.5,570.0
1975-12-16,7.2,1.9,13.6,0.0,0.0,,3.2,,,570.0
1975-12-17,6.8,-0.3,13.6,0.0,0.0,,0.8,,1022.8,570.0
1975-12-18,6.3,-1.3,13.6,0.0,0.0,,1.7,,1022.3,534.0
1975-12-19,5.9,-1.9,14.7,0.0,0.0,,3.2,,1022.7,534.0
1975-12-20,6.5,-1.3,14.7,0.0,0.0,,2.3,,1021.9,570.0
1975-12-21,8.6,4.1,12.5,2.0,0.0,,5.3,,1023.1,414.0
1975-12-22,8.1,3.6,10.3,0.8,0.0,,5.6,,,288.0
1975-12-23,6.7,1.4,12.5,0.0,0.0,,2.8,,1026.9,492.0
1975-12-24,7.2,3.6,12.5,0.0,0.0,,2.6,,1027.6,570.0
1975-12-25,4.6,1.4,10.3,0.0,0.0,,4.4,,1024.9,414.0
1975-12-26,5.9,3.6,8.6,0.0,0.0,,5.5,,1026.0,288.0
1975-12-27,7.8,4.7,12.5,0.0,0.0,,3.5,,1027.2,414.0
1975-12-28,7.9,2.5,14.7,0.0,0.0,,4.2,,1025.9,528.0
1975-12-29,9.9,3.6,16.4,0.0,0.0,,3.2,,,570.0
1975-12-30,8.1,1.9,14.1,0.0,0.0,327.3,12.8,,1022.2,570.0
1975-12-31,4.9,-0.3,11.4,0.0,0.0,343.3,19.7,,,570.0
1976-01-01,4.3,-0.8,10.8,0.0,0.0,,11.4,,,570.0
1976-01-02,3.7,-1.9,9.7,0.0,0.0,,5.2,,1028.1,570.0
1976-01-03,3.2,-0.3,8.0,0.0,0.0,,0.8,,,402.0
1976-01-04,4.7,-1.3,10.3,0.0,0.0,,3.1,,1026.4,486.0
1976-01-05,8.4,5.3,11.4,0.3,0.0,,14.3,,,258.0
1976-01-06,6.3,1.9,13.0,0.0,0.0,,2.3,,,450.0
1976-01-07,6.2,2.5,11.4,0.0,0.0,,2.6,,,546.0
1976-01-08,6.8,-0.3,13.0,0.0,0.0,,3.5,,,540.0
1976-01-09,6.7,1.4,9.1,8.9,0.0,,2.0,,1019.2,252.0
1976-01-10,4.0,-0.8,8.0,0.0,0.0,,3.2,,1026.2,354.0
1976-01-11,5.3,1.9,7.5,0.0,0.0,,3.7,,1026.4,306.0
1976-01-12,5.8,3.0,8.6,0.0,0.0,,5.7,,1025.3,390.0
1976-01-13,6.1,1.9,11.4,0.0,0.0,,3.0,,,528.0
1976-01-14,7.0,1.4,13.0,0.0,0.0,,3.4,,,534.0
1976-01-15,8.1,2.5,15.3,0.0,0.0,,4.1,,,516.0
1976-01-16,8.2,1.4,15.3,0.0,0.0,,3.1,,1025.9,546.0
1976-01-17,6.9,1.4,14.1,0.0,0.0,,2.6,,,504.0
1976-01-18,8.2,0.8,20.3,0.0,0.0,,9.6,,1016.0,504.0
1976-01-19,10.1,3.0,18.0,0.0,0.0,,3.2,,1018.1,594.0
1976-01-20,9.2,1.4,18.0,0.0,0.0,,3.2,,1024.0,594.0
1976-01-21,9.0,0.8,17.5,0.0,0.0,,2.0,,,594.0
1976-01-22,8.6,1.4,17.5,0.0,0.0,,3.5,,1021.0,528.0
1976-01-23,8.3,2.5,15.3,0.0,0.0,,3.4,,1016.7,468.0
1976-01-24,8.5,1.4,19.7,0.0,0.0,,8.7,,,588.0
1976-01-25,7.8,-0.3,15.8,0.0,0.0,,3.6,,,570.0
1976-01-26,8.5,0.8,16.4,0.0,0.0,,3.1,,,606.0
1976-01-27,8.1,1.4,17.5,0.0,0.0,,1.8,,1026.9,606.0
1976-01-28,9.3,1.9,16.9,0.0,0.0,,2.0,,1023.0,606.0
1976-01-29,9.6,1.4,17.5,0.0,0.0,,1.1,,1022.3,564.0
1976-01-30,10.3,3.0,18.6,0.0,0.0,,3.2,,1022.9,546.0
1976-01-31,11.6,3.6,20.3,0.0,0.0,,1.2,,,558.0
1976-02-01,12.1,4.7,20.3,0.0,0.0,,3.2,,,552.0
1976-02-02,12.6,5.8,20.8,0.0,0.0,,2.0,,,618.0
1976-02-03,10.1,3.6,19.1,0.0,0.0,,12.6,,,618.0
1976-02-04,8.3,6.4,10.3,0.3,0.0,305.3,16.6,,,426.0
1976-02-05,4.2,0.3,9.7,2.3,0.0,,8.7,,,528.0
1976-02-06,4.6,0.3,9.7,0.0,0.0,,6.4,,,474.0
1976-02-07,8.4,2.5,13.6,0.0,0.0,,6.2,,,552.0
1976-02-08,10.1,7.5,14.1,1.0,0.0,,5.7,,,372.0
1976-02-09,9.8,4.7,15.3,0.0,0.0,,9.0,,,552.0
1976-02-10,8.7,2.5,16.4,0.0,0.0,,2.9,,,636.0
1976-02-11,10.3,1.9,17.5,0.0,0.0,,4.2,,1025.6,636.0
1976-02-12,11.6,5.8,18.6,0.0,0.0,,2.9,,,612.0
1976-02-13,10.9,5.8,15.3,8.4,0.0,163.6,11.7,,,366.0
1976-02-14,10.3,7.5,12.5,1.3,0.0,199.6,13.0,,,498.0
1976-02-15,10.0,8.0,13.0,0.0,0.0,148.3,12.2,,1024.5,456.0
1976-02-16,8.7,6.4,10.3,7.1,0.0,,17.7,,1024.7,198.0
1976-02-17,11.4,8.6,15.8,0.0,0.0,,7.7,,1024.3,474.0
1976-02-18,12.1,9.7,15.8,0.0,0.0,176.1,19.9,,1022.2,606.0
1976-02-19,9.6,4.1,13.6,0.5,0.0,,11.2,,1019.4,480.0
1976-02-20,8.0,-0.8,15.8,0.0,0.0,,8.5,,,660.0
1976-02-21,9.2,1.9,16.9,0.0,0.0,,3.2,,,612.0
1976-02-22,10.9,2.5,19.1,0.0,0.0,,5.2,,,492.0
1976-02-23,9.5,4.7,14.1,0.0,0.0,,3.2,,,480.0
1976-02-24,10.8,6.4,16.4,0.0,0.0,196.1,17.6,,1023.9,594.0
1976-02-25,11.4,8.6,14.1,0.0,0.0,163.8,10.9,,1025.9,294.0
1976-02-26,13.2,7.5,19.1,0.0,0.0,172.4,14.3,,1024.1,600.0
1976-02-27,12.9,8.6,19.7,0.0,0.0,160.9,13.2,,,504.0
1976-02-28,14.3,11.4,19.1,0.0,0.0,176.3,12.7,,1017.5,468.0
1976-02-29,10.6,6.9,12.5,17.0,0.0,172.3,24.7,,,36.0
1976-03-01,6.9,4.7,9.1,0.0,0.0,184.5,14.2,,,438.0
1976-03-02,4.6,3.6,5.8,10.7,0.0,,24.7,,,24.0
1976-03-03,5.8,2.5,11.4,0.0,0.0,,7.9,,,642.0
1976-03-04,6.0,-1.3,11.9,0.0,0.0,,4.7,,,690.0
1976-03-05,7.7,-0.3,14.7,0.0,0.0,,3.6,,1022.4,690.0
1976-03-06,9.5,0.8,16.4,0.0,0.0,,4.1,,,696.0
1976-03-07,10.2,5.8,15.8,0.0,0.0,176.9,12.4,,1019.3,696.0
1976-03-08,11.6,8.0,16.4,0.0,0.0,,4.0,,1015.2,492.0
1976-03-09,12.1,5.8,19.7,0.0,0.0,,6.6,,,642.0
1976-03-10,11.0,7.5,17.5,0.0,0.0,164.1,17.1,,,540.0
1976-03-11,11.3,5.3,17.5,0.0,0.0,,11.3,,,708.0
1976-03-12,10.8,2.5,19.7,0.0,0.0,346.5,9.6,,,708.0
1976-03-13,12.9,5.3,19.7,0.0,0.0,,3.8,,1023.3,666.0
1976-03-14,13.8,6.9,21.4,0.0,0.0,,8.0,,1019.9,714.0
1976-03-15,13.9,5.3,20.8,0.0,0.0,,5.9,,1020.1,636.0
1976-03-16,16.6,10.3,23.6,0.0,0.0,,2.6,,,558.0
1976-03-17,17.2,12.5,24.1,0.0,0.0,,11.3,,1014.4,720.0
1976-03-18,12.7,9.1,16.9,0.5,0.0,213.7,16.7,,1016.2,546.0
1976-03-19,9.1,4.1,14.1,0.0,0.0,,9.1,,1024.4,726.0
1976-03-20,11.0,0.8,19.7,0.0,0.0,355.1,5.7,,1024.0,726.0
1976-03-21,14.5,3.0,23.0,0.0,0.0,,4.3,,,732.0
1976-03-22,15.1,9.7,21.4,0.0,0.0,178.8,15.2,,1017.9,624.0
1976-03-23,13.1,6.9,19.1,0.0,0.0,,8.2,,1019.8,696.0
1976-03-24,11.6,6.9,18.0,0.0,0.0,216.2,15.4,,1020.4,636.0
1976-03-25,8.8,-0.8,16.9,0.0,0.0,315.4,11.6,,1023.5,744.0
1976-03-26,10.4,1.9,18.6,0.0,0.0,,7.5,,1019.9,582.0
1976-03-27,10.0,3.0,16.4,0.0,0.0,301.4,8.9,,1017.0,744.0
