"","time","tavg","tmin","tmax","prcp","snow","wdir","wspd","wpgt","pres"
"10602","2002-01-10",13.7,9.2,17.6,0,NA,NA,6.5,NA,1019.7
"10603","2002-01-11",16.5,8.1,24.2,0,NA,NA,7.9,NA,1022.9
"10604","2002-01-12",15.4,8.7,22,0,NA,NA,7.6,NA,1020.3
"10605","2002-01-13",13.1,6.5,19.2,0,NA,NA,7.9,NA,1014.5
"10606","2002-01-14",12.6,7.6,17,0,NA,NA,9.7,NA,1013.5
"10607","2002-01-15",14.8,12,17,0,NA,NA,13.7,NA,1014.1
"10608","2002-01-16",13.7,10.4,17,0,NA,NA,10.1,NA,1018.2
"10609","2002-01-17",11.5,7,15.9,0,NA,NA,10.8,NA,1020.7
"10610","2002-01-18",11.5,6.5,16.5,0,NA,NA,9,NA,1021.3
"10611","2002-01-19",12.6,8.1,17,0,NA,NA,12.2,NA,1018.8
"10612","2002-01-20",12,5.9,17.6,0,NA,NA,7.6,NA,1019.7
"10613","2002-01-21",12,5.9,18.1,0,NA,NA,8.3,NA,1017.8
"10614","2002-01-22",12,7.6,15.9,0,NA,NA,16.6,NA,1015.8
"10615","2002-01-23",13.7,8.7,18.1,0,NA,NA,15.5,NA,1020.9
"10616","2002-01-24",10.9,3.7,17.6,0,NA,NA,9.7,NA,1026.6
"10617","2002-01-25",15.4,8.7,22,0,NA,NA,9,NA,1019.4
"10618","2002-01-26",12.6,7,17.6,0,NA,NA,10.8,NA,1015.2
"10619","2002-01-27",12,9.8,14.2,12.4,NA,135.7,16.6,NA,1014.7
"10620","2002-01-28",9.8,6.5,12.6,2.3,NA,NA,13.7,NA,1017
"10621","2002-01-29",8.1,4.2,11.5,0,NA,NA,12.2,NA,1017
"10622","2002-01-30",11.5,6.5,15.9,0,NA,NA,17.3,NA,1020.6
"10623","2002-01-31",8.7,2,14.8,0,NA,NA,10.8,NA,1026
"10624","2002-02-01",10.9,4.2,17,0,NA,NA,11.2,NA,1022.1
"10625","2002-02-02",12,5.9,17.6,0,NA,NA,10.4,NA,1019.9
"10626","2002-02-03",-18,5.4,20.4,0,NA,NA,9.4,NA,1022.8
"10627","2002-02-04",13.1,5.4,20.9,0,NA,NA,8.3,NA,1021
"10628","2002-02-05",13.7,6.5,20.9,0,NA,NA,7.9,NA,1020.5
"10629","2002-02-06",12.6,7,17.6,0,NA,NA,9.7,NA,1022
"10630","2002-02-07",10.9,7,14.8,0,NA,NA,10.1,NA,1023.5
"10631","2002-02-08",13.7,10.4,17,0,NA,NA,9.4,NA,1022.7
"10632","2002-02-09",17,8.7,24.8,0,NA,NA,9,NA,1023
"10633","2002-02-10",17.6,8.1,27,0,NA,NA,9.4,NA,1027.2
"10634","2002-02-11",18.1,9.8,25.9,0,NA,NA,12.6,NA,1023.8
"10635","2002-02-12",17,10.9,22.6,0,NA,NA,8.3,NA,1016.1
"10636","2002-02-13",15.4,9.8,20.9,0,NA,NA,8.6,NA,1016.2
"10637","2002-02-14",13.7,9.2,17.6,0,NA,NA,11.2,NA,1018
"10638","2002-02-15",13.7,10.9,16.5,0,NA,NA,10.8,NA,1019.9
"10639","2002-02-16",13.7,11.5,15.9,0,NA,NA,9.4,NA,1019
"10640","2002-02-17",12.6,10.4,14.8,8.9,NA,NA,16.6,NA,1015.2
"10641","2002-02-18",10.9,5.9,15.9,0,NA,NA,11.9,NA,1017.1
"10642","2002-02-19",11.5,7,15.9,0,NA,NA,11.2,NA,1023.1
"10643","2002-02-20",13.1,9.8,15.9,0,NA,NA,9,NA,1023.1
"10644","2002-02-21",20.9,9.8,31.5,0,NA,NA,9.4,NA,1022.6
"10645","2002-02-22",23.1,15.4,30.9,0,NA,NA,11.9,NA,1019.1
"10646","2002-02-23",15.9,12,19.2,0,NA,NA,13.7,NA,1014.8
"10647","2002-02-24",15.4,10.4,20.4,0,NA,NA,10.8,NA,1016.9
"10648","2002-02-25",15.4,9.8,20.9,0,NA,NA,10.1,NA,1020.4
"10649","2002-02-26",18.7,9.8,27.6,0,NA,NA,9.4,NA,1018.8
"10650","2002-02-27",17,12,21.5,0,NA,NA,9.7,NA,1013
"10651","2002-02-28",15.4,12,18.1,0,NA,NA,11.9,NA,1011.7
"10652","2002-03-01",15.9,11.5,20.4,0,NA,NA,13.7,NA,1012.8
"10653","2002-03-02",15.9,9.8,22,0,NA,NA,12.2,NA,1020.1
"10654","2002-03-03",15.4,8.7,22,0,NA,NA,9.7,NA,1025
"10655","2002-03-04",16.5,8.7,24.2,0,NA,NA,13.7,NA,1021.2
"10656","2002-03-05",14.2,9.2,19.2,0,NA,186,12.2,NA,1019.8
"10657","2002-03-06",14.2,10.9,17.6,0,NA,NA,9.7,NA,1018.6
"10658","2002-03-07",15.4,12,18.1,2.8,NA,NA,20.5,NA,1014.9
"10659","2002-03-08",14.2,9.8,18.7,0,NA,NA,13.7,NA,1017.7
"10660","2002-03-09",14.8,8.7,20.9,0,NA,NA,9.4,NA,1021.9
"10661","2002-03-10",14.8,9.2,19.8,0,NA,NA,11.9,NA,1020.4
"10662","2002-03-11",15.4,10.4,19.8,0,NA,NA,10.4,NA,1019.7
"10663","2002-03-12",15.9,12,19.2,0,NA,NA,11.5,NA,1017.4
"10664","2002-03-13",16.5,12.6,19.8,0,NA,NA,19.8,NA,1015.9
"10665","2002-03-14",14.2,10.4,17.6,0,NA,345.1,25.9,NA,1016
"10666","2002-03-15",12.6,7.6,17,0,NA,NA,19.4,NA,1015.5
"10667","2002-03-16",10.9,7,14.8,0,NA,NA,21.2,NA,1018.1
"10668","2002-03-17",10.9,6.5,14.8,2.8,NA,NA,17.6,NA,1017.8
"10669","2002-03-18",14.2,8.1,20.4,0,NA,NA,15.1,NA,1016
"10670","2002-03-19",14.2,7.6,20.4,0,NA,NA,10.8,NA,1021.9
"10671","2002-03-20",14.8,9.8,19.8,0,NA,NA,10.8,NA,1019.1
"10672","2002-03-21",17,10.4,23.1,0,NA,NA,10.8,NA,1016.1
"10673","2002-03-22",13.7,9.8,17.6,0.3,NA,NA,16.6,NA,1016.9
"10674","2002-03-23",14.8,12,17,0.8,NA,NA,17.3,NA,1016.9
"10675","2002-03-24",13.7,9.8,17,0,NA,NA,15.5,NA,1015.5
"10676","2002-03-25",13.1,8.7,17,0,NA,NA,12.2,NA,1016.9
"10677","2002-03-26",14.2,9.8,18.1,0,NA,NA,10.8,NA,1015.5
"10678","2002-03-27",13.7,10.9,15.9,0,NA,NA,12.2,NA,1015.9
"10679","2002-03-28",14.8,12,17,0.3,NA,NA,13.3,NA,1015.3
"10680","2002-03-29",13.7,10.9,15.9,0,NA,NA,14,NA,1017.7
"10681","2002-03-30",14.2,12,16.5,0,NA,NA,12.2,NA,1017.7
"10682","2002-03-31",12.6,10.9,14.2,0,NA,NA,10.1,NA,1015.1
"10683","2002-04-01",14.2,11.5,16.5,0,NA,NA,9.4,NA,1013.5
"10684","2002-04-02",13.1,11.5,14.2,0,NA,NA,11.2,NA,1014.7
"10685","2002-04-03",13.1,11.5,14.8,0,NA,NA,12.2,NA,1016.3
"10686","2002-04-04",14.8,12,17,0,NA,NA,13,NA,1018.3
"10687","2002-04-05",13.7,9.2,18.1,0,NA,NA,11.9,NA,1018.5
"10688","2002-04-06",14.8,12,17.6,0,NA,NA,13,NA,1013.4
"10689","2002-04-07",14.8,10.9,18.1,0,NA,NA,11.2,NA,NA
"10690","2002-04-08",15.4,12.6,18.1,0,NA,NA,14,NA,1016.8
"10691","2002-04-09",14.2,12,16.5,0,NA,NA,12.2,NA,1020.3
"10692","2002-04-10",14.8,10.9,18.7,0,NA,NA,9.7,NA,1018.7
"10693","2002-04-11",15.4,12.6,18.1,0,NA,NA,9.4,NA,1016.4
"10694","2002-04-12",15.9,13.7,17.6,0,NA,NA,9.7,NA,1016
"10695","2002-04-13",15.9,13.1,18.7,0,NA,NA,11.2,NA,1014.8
"10696","2002-04-14",14.8,12.6,16.5,0,NA,NA,10.1,NA,1011.7
"10697","2002-04-15",15.4,12.6,18.1,0.5,NA,NA,13.3,NA,1009.5
"10698","2002-04-16",14.8,10.4,18.7,0,NA,NA,13.7,NA,1015
"10699","2002-04-17",14.2,11.5,17,0,NA,272.9,19.1,NA,1018.4
"10700","2002-04-18",13.7,9.2,17.6,0,NA,NA,17.6,NA,1017.7
"10701","2002-04-19",14.8,10.4,18.7,0,NA,NA,19.8,NA,1015.1
"10702","2002-04-20",15.4,10.4,20.4,0,NA,173.2,15.1,NA,1017
"10703","2002-04-21",14.8,9.8,19.8,0,NA,NA,11.9,NA,1016
"10704","2002-04-22",15.4,10.4,20.4,0,NA,NA,12.2,NA,1015.7
"10705","2002-04-23",17.6,12.6,22,0,NA,NA,14.4,NA,1018.6
"10706","2002-04-24",15.9,12.6,19.2,0,NA,NA,16.9,NA,1020.5
"10707","2002-04-25",15.9,13.1,18.1,0,NA,264.2,20.5,NA,1017.1
"10708","2002-04-26",15.4,12.6,18.1,0,NA,NA,22.7,NA,1013.5
"10709","2002-04-27",14.2,10.9,17,0,NA,256.8,15.1,NA,1017.1
"10710","2002-04-28",14.2,9.8,18.7,0,NA,NA,14,NA,1018.8
"10711","2002-04-29",14.8,10.4,18.7,0,NA,NA,18,NA,1017.5
"10712","2002-04-30",14.8,12,17.6,0,NA,271.6,22,NA,1016.6
"10713","2002-05-01",13.7,9.8,17.6,0,NA,NA,16.6,NA,1015.1
"10714","2002-05-02",14.2,10.4,18.1,0,NA,NA,13.7,NA,1016.5
"10715","2002-05-03",14.8,12,17,0,NA,NA,13.7,NA,1017.3
"10716","2002-05-04",14.8,12,17.6,0,NA,NA,13.7,NA,1017.3
"10717","2002-05-05",15.4,12.6,18.1,0,NA,NA,10.4,NA,1017.6
"10718","2002-05-06",15.9,13.1,18.1,0,NA,NA,13,NA,1016.8
"10719","2002-05-07",18.1,13.7,17,0,NA,190,12.6,NA,1015
"10720","2002-05-08",16.5,13.1,19.2,0,NA,NA,15.1,NA,1015.9
"10721","2002-05-09",15.9,13.1,18.1,0,NA,NA,10.8,NA,1015.5
"10722","2002-05-10",15.9,12.6,19.2,0,NA,NA,12.6,NA,1013
"10723","2002-05-11",15.4,12,18.7,0,NA,NA,12.2,NA,1014.5
"10724","2002-05-12",19.8,12.6,26.5,0,NA,NA,12.2,NA,1017.3
"10725","2002-05-13",20.4,14.2,26.5,0,NA,NA,13,NA,1014.3
"10726","2002-05-14",18.1,14.2,22,0,NA,149.6,13,NA,1010.2
"10727","2002-05-15",17,13.7,19.8,0,NA,NA,13.7,NA,1011.8
"10728","2002-05-16",16.5,13.7,18.7,0,NA,NA,15.1,NA,1014.5
"10729","2002-05-17",16.5,14.2,18.7,0,NA,NA,13.7,NA,1014.2
"10730","2002-05-18",16.5,14.2,18.7,0,NA,NA,12.2,NA,1013.3
"10731","2002-05-19",16.5,13.7,19.2,0,NA,271.4,15.8,NA,1013.8
"10732","2002-05-20",15.9,12.6,18.7,2.8,NA,NA,20.9,NA,1016.6
"10733","2002-05-21",15.4,12,18.7,0,NA,NA,20.5,NA,1018.7
"10734","2002-05-22",15.4,11.5,19.2,0,NA,NA,12.2,NA,1014.8
"10735","2002-05-23",15.9,12,19.8,0,NA,NA,13,NA,1012
"10736","2002-05-24",17.6,14.2,20.9,0,NA,NA,13,NA,1013.2
"10737","2002-05-25",17,14.8,19.2,0,NA,NA,13.3,NA,1014.5
"10738","2002-05-26",17,13.7,19.8,0,NA,NA,14.8,NA,1014.5
"10739","2002-05-27",16.5,13.1,19.2,0,NA,NA,14.8,NA,1014.7
"10740","2002-05-28",16.5,13.1,19.8,0,NA,NA,13,NA,1013.8
"10741","2002-05-29",17.6,13.7,20.9,0,NA,NA,10.4,NA,1011.6
"10742","2002-05-30",19.2,14.8,23.1,0,NA,NA,12.2,NA,1011.9
"10743","2002-05-31",18.1,15.4,20.4,0,NA,NA,14,NA,1011.5
"10744","2002-06-01",17.6,15.4,19.8,0,NA,NA,14.8,NA,1012.2
"10745","2002-06-02",17,13.7,20.4,0,NA,NA,15.5,NA,1011.8
"10746","2002-06-03",17.6,14.8,20.4,0,NA,NA,12.6,NA,1012.6
"10747","2002-06-04",17,13.7,20.4,0,NA,NA,12.2,NA,1012.4
"10748","2002-06-05",17.6,14.2,20.9,0,NA,NA,11.2,NA,1011.9
"10749","2002-06-06",18.7,16.5,20.4,0,NA,NA,10.8,NA,1010
"10750","2002-06-07",19.2,16.5,22,0,NA,NA,9.7,NA,1009.8
"10751","2002-06-08",18.7,15.9,20.9,0,NA,NA,14,NA,1009.1
"10752","2002-06-09",18.7,15.4,21.5,0,NA,NA,13.7,NA,1009.3
"10753","2002-06-10",19.2,16.5,21.5,0,NA,NA,12.2,NA,1009.6
"10754","2002-06-11",18.1,15.4,20.9,0,NA,NA,13,NA,1012.3
"10755","2002-06-12",18.1,15.4,20.9,0,NA,NA,14,NA,1014.5
"10756","2002-06-13",18.1,15.9,20.4,0,NA,NA,16.9,NA,1014.8
"10757","2002-06-14",18.1,14.2,22,0,NA,NA,13.3,NA,1013.3
"10758","2002-06-15",19.2,15.4,23.1,0,NA,NA,11.9,NA,1012.6
"10759","2002-06-16",19.8,15.9,23.7,0,NA,NA,9.7,NA,1013.8
"10760","2002-06-17",19.2,16.5,22,0,NA,NA,11.9,NA,1012.8
"10761","2002-06-18",19.2,16.5,22,0,NA,161.8,10.8,NA,1009.7
"10762","2002-06-19",20.4,17.6,23.1,0,NA,NA,13.7,NA,1008.6
"10763","2002-06-20",19.8,17,22,0,NA,NA,15.1,NA,1011.5
"10764","2002-06-21",18.7,15.9,21.5,1.3,NA,264.3,14.8,NA,1014.3
"10765","2002-06-22",18.7,15.9,21.5,0,NA,NA,12.2,NA,1015.1
"10766","2002-06-23",18.7,15.4,21.5,0,NA,NA,12.2,NA,1013.7
"10767","2002-06-24",19.2,15.9,22,0,NA,NA,12.6,NA,1013.7
"10768","2002-06-25",18.1,14.8,20.9,0,NA,NA,14,NA,1014.4
"10769","2002-06-26",18.1,14.8,20.9,0,NA,NA,13.7,NA,1015.2
"10770","2002-06-27",17.6,14.8,20.4,0,NA,NA,11.2,NA,1014.1
"10771","2002-06-28",18.7,15.9,21.5,0,NA,NA,12.2,NA,1011.9
"10772","2002-06-29",19.2,16.5,22,0,NA,NA,13.7,NA,1012.4
"10773","2002-06-30",19.2,16.5,22,0,NA,NA,10.8,NA,1013.7
"10774","2002-07-01",19.8,16.5,23.1,0,NA,NA,13.3,NA,1014.6
"10775","2002-07-02",18.7,15.9,20.9,0,NA,NA,14.8,NA,1015.4
"10776","2002-07-03",18.1,15.9,20.4,0,NA,261.9,14,NA,1014.3
"10777","2002-07-04",19.2,15.4,22.6,0,NA,NA,13,NA,1012.4
"10778","2002-07-05",19.8,17,22,0,NA,NA,13.3,NA,1013.2
"10779","2002-07-06",19.2,16.5,22,0,NA,NA,13.7,NA,1014.1
"10780","2002-07-07",18.7,16.5,20.4,0,NA,NA,11.2,NA,1013.9
"10781","2002-07-08",19.8,16.5,23.1,0,NA,NA,9.7,NA,1012.8
"10782","2002-07-09",21.5,17.6,24.8,0,NA,NA,11.2,NA,1012.4
"10783","2002-07-10",20.9,18.1,23.7,0,NA,NA,11.2,NA,1012.9
"10784","2002-07-11",20.9,18.1,23.7,0,NA,NA,11.5,NA,1013.4
"10785","2002-07-12",19.8,17,22.6,0,NA,NA,15.8,NA,1012.4
"10786","2002-07-13",19.8,17,22,0,NA,NA,13.7,NA,1011.2
"10787","2002-07-14",20.4,17.6,23.1,0,NA,NA,11.2,NA,1010.3
"10788","2002-07-15",22,17.6,25.9,0,NA,NA,11.9,NA,1013
"10789","2002-07-16",20.9,17.6,23.7,0,NA,NA,11.5,NA,1013.9
"10790","2002-07-17",21.5,18.1,24.2,0,NA,NA,13.7,NA,1014.9
"10791","2002-07-18",20.9,17.6,23.7,0,NA,NA,13.3,NA,1015.2
"10792","2002-07-19",19.8,17.6,22,0,NA,NA,12.2,NA,1013.6
"10793","2002-07-20",20.4,18.1,22.6,0,NA,NA,11.2,NA,1013.8
"10794","2002-07-21",19.8,17,22.6,0,NA,NA,14.4,NA,1015
"10795","2002-07-22",19.8,17,22,0,NA,NA,15.5,NA,1013.8
"10796","2002-07-23",20.4,16.5,24.2,0,NA,NA,14.4,NA,1013.9
"10797","2002-07-24",22.6,18.1,27,0,NA,NA,11.5,NA,1016
"10798","2002-07-25",22.6,18.1,26.5,0,NA,NA,12.2,NA,1015.6
"10799","2002-07-26",20.4,17,23.1,0,NA,NA,13,NA,1013.9
"10800","2002-07-27",20.4,17.6,23.1,0,NA,NA,14,NA,1014.8
"10801","2002-07-28",19.8,16.5,22.6,0,NA,NA,16.2,NA,1017.1
"10802","2002-07-29",19.2,15.9,22,0,NA,NA,12.6,NA,1015.2
"10803","2002-07-30",19.8,16.5,22.6,0,NA,NA,13.3,NA,1014.5
"10804","2002-07-31",19.2,17,21.5,0,NA,NA,13,NA,1015.4
"10805","2002-08-01",19.8,16.5,23.1,0,NA,NA,11.9,NA,1013.7
"10806","2002-08-02",19.2,16.5,22,0,NA,NA,12.6,NA,1013.4
"10807","2002-08-03",19.2,16.5,21.5,0,NA,NA,14,NA,1016.1
"10808","2002-08-04",19.2,16.5,21.5,0,NA,NA,13,NA,1016.2
"10809","2002-08-05",19.8,17,22,0,NA,NA,10.1,NA,1014.2
"10810","2002-08-06",20.9,16.5,25.4,0,NA,NA,10.1,NA,1014.3
"10811","2002-08-07",19.8,15.9,23.1,0,NA,NA,13,NA,1015.7
"10812","2002-08-08",19.8,15.9,23.7,0,NA,NA,12.2,NA,1015.8
"10813","2002-08-09",19.8,15.9,23.1,0,NA,NA,13,NA,1013.8
"10814","2002-08-10",19.2,16.5,21.5,0,NA,NA,11.2,NA,1010.7
"10815","2002-08-11",20.9,17.6,23.7,0,NA,NA,11.2,NA,1010.3
"10816","2002-08-12",21.5,18.1,24.2,0,NA,NA,9.4,NA,1010.8
"10817","2002-08-13",20.4,17,23.7,0,NA,NA,10.4,NA,1012.4
"10818","2002-08-14",19.8,16.5,22.6,0,NA,NA,12.6,NA,1012.1
"10819","2002-08-15",19.8,16.5,23.1,0,NA,NA,11.5,NA,1011.6
"10820","2002-08-16",19.8,17,22.6,0,NA,NA,13.3,NA,1013.6
"10821","2002-08-17",19.8,17,22.6,0,NA,NA,10.8,NA,1013.3
"10822","2002-08-18",19.2,17,21.5,0,NA,NA,10.4,NA,1011.8
"10823","2002-08-19",20.4,18.1,22,0,NA,NA,12.6,NA,1011.6
"10824","2002-08-20",18.7,16.5,20.9,0,NA,NA,14.4,NA,1012.6
"10825","2002-08-21",19.2,16.5,22,0,NA,NA,13.7,NA,1013.8
"10826","2002-08-22",19.8,16.5,22.6,0,NA,NA,12.6,NA,1016.1
"10827","2002-08-23",19.2,15.9,22.6,0,NA,NA,10.8,NA,1016.3
"10828","2002-08-24",18.7,15.4,22,0,NA,NA,11.9,NA,1015.3
"10829","2002-08-25",19.8,16.5,22.6,0,NA,NA,9.7,NA,1015.3
"10830","2002-08-26",19.8,15.9,23.1,0,NA,NA,10.1,NA,1013.2
"10831","2002-08-27",19.2,15.9,22.6,0,NA,NA,11.9,NA,1009.9
"10832","2002-08-28",20.4,17,23.7,0,NA,NA,15.5,NA,1011.4
"10833","2002-08-29",18.7,15.9,21.5,0,NA,NA,13.7,NA,1012.2
"10834","2002-08-30",18.7,15.9,21.5,0,NA,NA,14,NA,1011.7
"10835","2002-08-31",19.8,15.4,23.7,0,NA,NA,12.6,NA,1012.7
"10836","2002-09-01",24.8,19.2,30.4,0,NA,NA,9.7,NA,1011.2
"10837","2002-09-02",24.2,18.7,29.2,0,NA,NA,9.7,NA,1009.8
"10838","2002-09-03",22.6,18.1,27,0,NA,NA,11.2,NA,1010.6
"10839","2002-09-04",21.5,18.1,24.8,0,NA,NA,11.9,NA,1012.2
"10840","2002-09-05",23.1,19.2,27,0,NA,NA,11.2,NA,1012.3
"10841","2002-09-06",21.5,17,25.4,0,NA,NA,13.3,NA,1010.3
"10842","2002-09-07",19.8,15.4,23.7,0,NA,NA,12.2,NA,1011.2
"10843","2002-09-08",18.7,14.2,23.1,0,NA,NA,9.7,NA,1014
"10844","2002-09-09",19.8,14.8,24.2,0,NA,NA,10.4,NA,1013.8
"10845","2002-09-10",21.5,17.6,25.4,0,NA,NA,11.5,NA,1010.9
"10846","2002-09-11",19.2,14.8,23.1,0,NA,NA,11.2,NA,1010.8
"10847","2002-09-12",17,14.2,19.2,0,NA,NA,13,NA,1011.5
"10848","2002-09-13",17.6,15.4,19.8,0,NA,NA,11.5,NA,1011.1
"10849","2002-09-14",17,14.2,19.8,0,NA,NA,10.8,NA,1011.9
"10850","2002-09-15",18.1,14.2,21.5,0,NA,NA,13,NA,1011.8
"10851","2002-09-16",18.1,14.2,22,0,NA,NA,10.8,NA,1010.1
"10852","2002-09-17",18.7,14.8,22.6,0,NA,NA,10.8,NA,1009.7
"10853","2002-09-18",19.8,17,22,0,NA,NA,12.2,NA,1008.9
"10854","2002-09-19",18.7,15.9,21.5,0,NA,NA,14.4,NA,1009.5
"10855","2002-09-20",18.1,15.4,20.4,0,NA,NA,11.2,NA,1009.8
"10856","2002-09-21",17.6,14.8,20.4,0,NA,NA,11.2,NA,1011.5
"10857","2002-09-22",20.9,16.5,25.4,0,NA,NA,10.1,NA,1011.6
"10858","2002-09-23",21.5,16.5,26.5,0,NA,NA,10.1,NA,1009.3
"10859","2002-09-24",19.8,15.9,23.7,0,NA,NA,10.4,NA,1008.7
"10860","2002-09-25",20.4,15.9,24.8,0,NA,NA,9.7,NA,1009.4
"10861","2002-09-26",17.6,15.9,19.2,0,NA,NA,11.5,NA,1009.3
"10862","2002-09-27",18.7,16.5,20.4,0,NA,NA,9.4,NA,1009.2
"10863","2002-09-28",18.1,15.9,19.8,2,NA,NA,7.6,NA,1010.9
"10864","2002-09-29",18.7,15.9,21.5,0,NA,NA,13.7,NA,1013.8
"10865","2002-09-30",17,13.1,20.9,0,NA,NA,12.6,NA,1014.4
"10866","2002-10-01",16.5,14.2,18.1,0,NA,NA,12.6,NA,1012.5
"10867","2002-10-02",15.9,11.5,20.4,0,NA,NA,13,NA,1013.3
"10868","2002-10-03",17.6,12.6,22,0,NA,NA,11.2,NA,1015.8
"10869","2002-10-04",18.7,13.1,23.7,0,NA,NA,10.1,NA,1013.4
"10870","2002-10-05",19.2,14.8,23.1,0,NA,NA,9.7,NA,1014
"10871","2002-10-06",20.9,13.7,27.6,0,NA,NA,10.4,NA,1014.5
"10872","2002-10-07",22,14.8,28.7,0,NA,NA,9,NA,1012.7
"10873","2002-10-08",19.8,15.4,24.2,0,NA,NA,11.5,NA,1011.3
"10874","2002-10-09",18.1,15.4,20.9,0,NA,NA,11.5,NA,1013.2
"10875","2002-10-10",17,14.8,19.2,0,NA,NA,12.2,NA,1014.3
"10876","2002-10-11",17.6,15.4,19.8,0,NA,NA,10.1,NA,1015.9
"10877","2002-10-12",17,14.2,19.8,0,NA,NA,10.1,NA,1018.7
"10878","2002-10-13",16.5,14.8,18.1,0,NA,NA,12.6,NA,1016.9
"10879","2002-10-14",17,14.8,18.7,0,NA,NA,9.4,NA,1015.1
"10880","2002-10-15",16.5,14.8,17.6,0,NA,NA,9,NA,1013.8
"10881","2002-10-16",16.5,14.8,17.6,0,NA,NA,10.8,NA,1012.6
"10882","2002-10-17",17,14.8,18.7,0,NA,NA,9,NA,1013.1
"10883","2002-10-18",16.5,13.7,18.7,0,NA,NA,7.6,NA,1015.2
"10884","2002-10-19",16.5,13.1,19.8,0,NA,NA,10.4,NA,1014.7
"10885","2002-10-20",15.4,13.7,17,0,NA,NA,8.6,NA,1012.6
"10886","2002-10-21",17,14.8,18.7,0,NA,NA,9.7,NA,1012.9
"10887","2002-10-22",17,15.4,18.7,0,NA,NA,12.6,NA,1014.1
"10888","2002-10-23",15.9,13.7,18.1,0,NA,NA,12.2,NA,1015.4
"10889","2002-10-24",15.9,13.7,17.6,0,NA,NA,12.2,NA,1014.7
"10890","2002-10-25",15.9,14.2,17.6,1.3,NA,NA,9,NA,1011.6
"10891","2002-10-26",14.8,12,17.6,0,NA,NA,10.8,NA,1010.6
"10892","2002-10-27",15.9,13.1,18.1,0,NA,NA,11.5,NA,1014.9
"10893","2002-10-28",14.8,10.9,18.1,0,NA,NA,10.8,NA,1015.3
"10894","2002-10-29",17,14.2,19.2,0,NA,NA,9,NA,1012.8
"10895","2002-10-30",16.5,13.7,18.7,0,NA,NA,11.2,NA,1013.1
"10896","2002-10-31",15.4,13.7,17,0,NA,NA,9.7,NA,1014.3
"10897","2002-11-01",15.4,12.6,18.1,0,NA,NA,10.1,NA,1014.8
"10898","2002-11-02",14.8,12,17.6,0,NA,NA,10.4,NA,1015.9
"10899","2002-11-03",15.4,10.4,20.4,0,NA,NA,9.4,NA,1011.8
"10900","2002-11-04",16.5,12.6,19.8,0,NA,NA,11.9,NA,1014.9
"10901","2002-11-05",15.9,11.5,19.8,0,NA,NA,9.7,NA,1019.1
"10902","2002-11-06",14.2,9.2,19.2,0,NA,NA,9,NA,1018.8
"10903","2002-11-07",15.4,12,18.1,5.8,NA,NA,9.7,NA,1018.8
"10904","2002-11-08",14.8,12.6,17,23.6,NA,171.3,20.9,NA,1014.9
"10905","2002-11-09",15.9,14.2,17,5.8,NA,248.7,19.8,NA,1015.7
"10906","2002-11-10",16.5,13.1,19.8,0,NA,285.8,16.6,NA,1018.2
"10907","2002-11-11",18.7,11.5,25.4,0,NA,NA,10.4,NA,1018.5
"10908","2002-11-12",21.5,14.8,28.1,0,NA,NA,9.4,NA,1020
"10909","2002-11-13",18.1,12.6,23.1,0,NA,NA,7.6,NA,1017.3
"10910","2002-11-14",15.4,11.5,18.7,0,NA,NA,7.6,NA,1017.6
"10911","2002-11-15",21.5,12,30.4,0,NA,NA,7.6,NA,1019.7
"10912","2002-11-16",20.9,13.7,27.6,0,NA,NA,10.8,NA,1020.2
"10913","2002-11-17",17,11.5,22,0,NA,NA,7.2,NA,1017.1
"10914","2002-11-18",19.2,9.8,28.7,0,NA,NA,8.3,NA,1020.4
"10915","2002-11-19",20.9,13.1,28.1,0,NA,NA,7.2,NA,1020.8
"10916","2002-11-20",22.6,13.7,30.9,0,NA,NA,6.5,NA,1017.2
"10917","2002-11-21",24.2,17.6,30.4,0,NA,NA,11.5,NA,1017.1
"10918","2002-11-22",18.1,12.6,23.7,0,NA,NA,9,NA,1016.8
"10919","2002-11-23",15.4,12,18.1,0,NA,NA,9,NA,1016.8
"10920","2002-11-24",14.2,10.4,18.1,0,NA,NA,8.6,NA,1017.3
"10921","2002-11-25",18.7,13.1,24.2,0,NA,NA,13,NA,1014.9
"10922","2002-11-26",19.8,15.9,23.1,0,NA,NA,16.6,NA,1015.2
"10923","2002-11-27",16.5,10.9,21.5,0,NA,NA,7.2,NA,1015.5
"10924","2002-11-28",18.7,10.4,26.5,0,NA,NA,8.3,NA,1016.4
"10925","2002-11-29",17,12.6,20.9,5.3,NA,NA,9.7,NA,1016.3
"10926","2002-11-30",14.8,12,17.6,0,NA,NA,9.4,NA,1019.7
"10927","2002-12-01",13.7,9.2,17.6,0,NA,NA,9.7,NA,1019.7
"10928","2002-12-02",14.8,9.8,19.8,0,NA,NA,10.1,NA,1015.9
"10929","2002-12-03",14.8,10.9,18.1,0,NA,NA,10.8,NA,1019.6
"10930","2002-12-04",14.2,9.8,18.7,0,NA,NA,7.9,NA,1021.5
"10931","2002-12-05",17,9.2,24.2,0,NA,NA,9,NA,1018.8
"10932","2002-12-06",13.7,9.2,17.6,0,NA,NA,10.8,NA,1017.7
"10933","2002-12-07",15.4,12.6,18.1,0,NA,NA,10.8,NA,1019.2
"10934","2002-12-08",14.8,9.2,19.8,0,NA,NA,9,NA,1021.4
